brand;model;car_model;price_chf;mileage;engine_power_hp;power_mode;production_date;consumption_l_per_100km;transmission;listing_url
Cupra;Formentor 2.5TSI;CUPRA Formentor 2.5TSI VZ5 Taiga Grey 4Drive DSG;55400.0;4800.0;390.0;Benzin;32.023;;Halbautomatik;https://www.autoscout24.ch/de/d/cupra-formentor-25tsi-vz5-taiga-grey-4drive-dsg-11737546
Mercedes-Benz;C 43;MERCEDES-BENZ C 43 AMG 4Matic Speedshift TCT 9G;39999.0;62900.0;390.0;Benzin;122.018;10.6;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-c-43-amg-4matic-speedshift-tct-9g-11728676
Mercedes-Benz;GLC;MERCEDES-BENZ GLC Coupé 400 d AMG Line 4Matic 9G-Tronic;43400.0;146000.0;330.0;Diesel;122.019;7.9;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-glc-coupe-400-d-amg-line-4matic-9g-tronic-11100495
Mercedes-Benz;AMG;MERCEDES-BENZ AMG GT C Roadster Speedshift DCT;129900.0;17890.0;558.0;Benzin;72.019;;Halbautomatik;https://www.autoscout24.ch/de/d/mercedes-benz-amg-gt-c-roadster-speedshift-dct-10704203
Cupra;Formentor 2.5TSI;CUPRA Formentor 2.5TSI VZ5 4Drive DSG;47490.0;40000.0;390.0;Benzin;102.022;10.6;Halbautomatik;https://www.autoscout24.ch/de/d/cupra-formentor-25tsi-vz5-4drive-dsg-10586407
Alfa Romeo;Giulia 2.2;ALFA ROMEO Giulia 2.2 JTDM Veloce Q4 Automatic;21000.0;213000.0;210.0;Diesel;72.017;4.7;Automat;https://www.autoscout24.ch/de/d/alfa-romeo-giulia-22-jtdm-veloce-q4-automatic-10578502
Toyota;Yaris 1.6;TOYOTA Yaris 1.6 GR Sport;79500.0;3000.0;350.0;Benzin;42.022;8.2;Automat;https://www.autoscout24.ch/de/d/toyota-yaris-16-gr-sport-8220130
Tesla;Model S;TESLA Model S 90 D;85000.0;28000.0;525.0;Elektro;32.017;;Halbautomatik;https://www.autoscout24.ch/de/d/tesla-model-s-90-d-5474555
BENTLEY;Continental;BENTLEY Continental GT 6.0;22500.0;127500.0;560.0;Benzin;42.006;16.6;Automat;https://www.autoscout24.ch/de/d/bentley-continental-gt-60-12862777
VW;VW;VW VW Tiguan 2.0TSI Highline 4Motion DSG;21900.0;90094.0;180.0;Benzin;52.018;7.3;Halbautomatik;https://www.autoscout24.ch/de/d/vw-vw-tiguan-20tsi-highline-4motion-dsg-12548901
Ford;Thunderbird;FORD Thunderbird;49900.0;82000.0;303.0;Benzin;11.959;;Automat;https://www.autoscout24.ch/de/d/ford-thunderbird-12774827
Mitsubishi;Evo;MITSUBISHI Evo VI / 6;74900.0;135500.0;282.0;Benzin;12.000;;Manuell;https://www.autoscout24.ch/de/d/mitsubishi-evo-vi-6-12768398
ALPINE;Alpine;ALPINE Alpine A110 Pure 300 PS;49900.0;89000.0;303.0;Benzin;52.019;6.9;Halbautomatik;https://www.autoscout24.ch/de/d/alpine-alpine-a110-pure-300-ps-12752166
Mercedes-Benz;Pagode 280SL;MERCEDES-BENZ Pagode 280SL Automatik;130000.0;12500.0;170.0;Benzin;91.968;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-pagode-280sl-automatik-12748816
Mercedes-Benz;SLK 200;MERCEDES-BENZ SLK 200;19000.0;26000.0;184.0;Benzin;42.013;6.1;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-slk-200-12712198
Volvo;XC90;VOLVO XC90 T8 AWD Inscription Geartronic;42249.0;84000.0;391.0;Benzin;12.019;2.6;Automat;https://www.autoscout24.ch/de/d/volvo-xc90-t8-awd-inscription-geartronic-12708568
Audi;S5;AUDI S5 Sportback 3.0 TFSI quattro S-tronic;17100.0;140000.0;333.0;Benzin;52.012;7.7;Halbautomatik;https://www.autoscout24.ch/de/d/audi-s5-sportback-30-tfsi-quattro-s-tronic-12708073
Mercedes-Benz;GLC;MERCEDES-BENZ GLC Coupé 300 de 4Matic 9G-Tronic;85500.0;14000.0;335.0;Diesel;22.024;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-glc-coupe-300-de-4matic-9g-tronic-12692318
VW;T5;VW T5 Multivan 2.0 Bi-TDI CR Comfortline 4Motion DSG;19900.0;211000.0;180.0;Diesel;82.010;8.8;Halbautomatik;https://www.autoscout24.ch/de/d/vw-t5-multivan-20-bi-tdi-cr-comfortline-4motion-dsg-12659003
Jaguar;Impeccable;JAGUAR Impeccable F-Pace 5.0 V8 SVR AWD Automatik;64995.0;6350.0;550.0;Benzin;102.019;12.5;Automat;https://www.autoscout24.ch/de/d/jaguar-impeccable-f-pace-50-v8-svr-awd-automatik-12654016
Mercedes-Benz;280sl;MERCEDES-BENZ 280sl pagode;125000.0;69000.0;170.0;Benzin;61.971;;Manuell;https://www.autoscout24.ch/de/d/mercedes-benz-280sl-pagode-12649922
VW;Golf 2.0;VW Golf 2.0 TSI GTI DSG;34900.0;47000.0;245.0;Benzin;22.023;;Halbautomatik;https://www.autoscout24.ch/de/d/vw-golf-20-tsi-gti-dsg-12648409
Ford;Mustang;FORD Mustang Roush Stage 2;18900.0;193000.0;305.0;Benzin;82.006;;Manuell;https://www.autoscout24.ch/de/d/ford-mustang-roush-stage-2-12608328
DODGE;Charger;DODGE Charger;71250.0;33000.0;243.0;Benzin;31.973;;Manuell;https://www.autoscout24.ch/de/d/dodge-charger-12606805
VW;T1,;VW T1, Typ 23 Jg. 59;129000.0;49000.0;30.0;Benzin;51.959;;Manuell;https://www.autoscout24.ch/de/d/vw-t1-typ-23-jg-59-12604217
INTERNATIONAL;Scout;INTERNATIONAL Scout II 4x4;32500.0;21900.0;163.0;Benzin;71.979;;;https://www.autoscout24.ch/de/d/international-scout-ii-4x4-12593708
BMW;225xe;BMW 225xe iPerformance Active Tourer M Sport Steptronic;17500.0;126000.0;220.0;Benzin;122.020;1.8;Automat;https://www.autoscout24.ch/de/d/bmw-225xe-iperformance-active-tourer-m-sport-steptronic-12519911
Audi;Q4;AUDI Q4 Sportback e-tron 50 quattro;51900.0;37000.0;299.0;Elektro;22.023;;Automat;https://www.autoscout24.ch/de/d/audi-q4-sportback-e-tron-50-quattro-12498844
PLYMOUTH;Barracuda 273;PLYMOUTH Barracuda 273 GT;55000.0;38000.0;;Benzin;51.965;;Manuell;https://www.autoscout24.ch/de/d/plymouth-barracuda-273-gt-12487004
Mercedes-Benz;SL 250;MERCEDES-BENZ SL 250;89000.0;61504.0;150.0;Benzin;51.967;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-sl-250-12470848
FERRARI;512BB;FERRARI 512BB;310000.0;50300.0;340.0;Benzin;51.982;;Manuell;https://www.autoscout24.ch/de/d/ferrari-512bb-12395577
Porsche;911;PORSCHE 911 Carrera 4;39900.0;88500.0;300.0;Benzin;41.999;;Automat;https://www.autoscout24.ch/de/d/porsche-911-carrera-4-12392404
Mercedes-Benz;Vito 116;MERCEDES-BENZ Vito 116 CDI Lang Select Family Tourer 4Matic 9G-Tronic;46666.0;78500.0;163.0;Diesel;62.021;;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-vito-116-cdi-lang-select-family-tourer-4matic-9g-tronic-12385043
Kia;1.6;KIA 1.6 T-GDI 132 KW , SW, GT-LINE, Scheckheft gepflegt, Werksgarantie bis 09.2026;22900.0;65000.0;179.0;Benzin;92.019;7.5;Automat;https://www.autoscout24.ch/de/d/kia-16-t-gdi-132-kw-sw-gt-line-scheckheft-gepflegt-werksgarantie-bis-092026-12383475
Mercedes-Benz;ML 350;MERCEDES-BENZ ML 350 BlueTEC 4Matic 7G-Tronic;24500.0;193500.0;258.0;Diesel;72.012;7.4;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-ml-350-bluetec-4matic-7g-tronic-12317330
SUNBEAM;Alpine;SUNBEAM Alpine V SS Sport;20900.0;54000.0;94.0;Benzin;61.966;;Manuell;https://www.autoscout24.ch/de/d/sunbeam-alpine-v-ss-sport-12315776
OLDSMOBILE;Dynamic;OLDSMOBILE Dynamic super 88 Coupé;89000.0;29000.0;173.0;Benzin;11.959;;Automat;https://www.autoscout24.ch/de/d/oldsmobile-dynamic-super-88-coupe-12307296
Honda;S2000;HONDA S2000;28500.0;81900.0;240.0;Benzin;72.003;;Manuell;https://www.autoscout24.ch/de/d/honda-s2000-12229376
Jeep;Grand Cherokee;JEEP Grand Cherokee 6.4 V8 HEMI SRT8 Automatic;34900.0;125000.0;468.0;Benzin;122.015;13.5;Automat;https://www.autoscout24.ch/de/d/jeep-grand-cherokee-64-v8-hemi-srt8-automatic-12091858
BMW;M140i;BMW M140i;29990.0;127000.0;340.0;Benzin;102.017;7.8;Manuell;https://www.autoscout24.ch/de/d/bmw-m140i-12080129
VW;Tiguan 2.0TSI;VW Tiguan 2.0TSI Highline 4Motion DSG R-Line Deepblack Full Options;20900.0;120000.0;180.0;Benzin;92.016;7.2;Halbautomatik;https://www.autoscout24.ch/de/d/vw-tiguan-20tsi-highline-4motion-dsg-r-line-deepblack-full-options-12034265
Alfa Romeo;156 2.5;ALFA ROMEO 156 2.5 V6 24V;9100.0;168000.0;192.0;Benzin;62.001;11.8;Manuell;https://www.autoscout24.ch/de/d/alfa-romeo-156-25-v6-24v-12006324
Fiat;500 0.9;FIAT 500 0.9 Twinair Star Edition;13800.0;28500.0;85.0;Benzin;82.020;;Manuell;https://www.autoscout24.ch/de/d/fiat-500-09-twinair-star-edition-11932147
Ford;Focus 2.0;FORD Focus 2.0 SCTi ST-2;12999.0;122123.0;250.0;Benzin;92.012;7.2;Manuell;https://www.autoscout24.ch/de/d/ford-focus-20-scti-st-2-11925447
BMW;440i;BMW 440i Cabriolet xDrive M Sport;43500.0;16000.0;326.0;Benzin;52.018;9.4;Automat;https://www.autoscout24.ch/de/d/bmw-440i-cabriolet-xdrive-m-sport-11905109
LEYLAND;Sherpa 250;"LEYLAND Sherpa 250 Deluxe ""Veteranenstatus 180""";32500.0;69000.0;73.0;Benzin;11.979;;Manuell;https://www.autoscout24.ch/de/d/leyland-sherpa-250-deluxe-veteranenstatus-180-11873491
VW;Beetle Cabrio;VW Käfer Cabriolet;49000.0;16600.0;34.0;Benzin;31.977;;Manuell;https://www.autoscout24.ch/de/d/vw-kafer-cabriolet-11713582
Jaguar;XJ;JAGUAR XJ-S V12 5.4 Cabriolet;24900.0;138500.0;265.0;Benzin;91.989;;Automat;https://www.autoscout24.ch/de/d/jaguar-xj-s-v12-54-cabriolet-11674905
Alfa Romeo;GTV;ALFA ROMEO GTV Alfetta 2.0;26666.0;148000.0;130.0;Benzin;61.979;;Manuell;https://www.autoscout24.ch/de/d/alfa-romeo-gtv-alfetta-20-11666806
Toyota;LAND;TOYOTA LAND CRUISER HZJ 78;49900.0;271050.0;;Diesel;92.001;;Manuell;https://www.autoscout24.ch/de/d/toyota-land-cruiser-hzj-78-11625113
CHEVROLET;Cameo;CHEVROLET Cameo Carrier - V8;37000.0;100352.0;132.0;Benzin;71.955;;Manuell;https://www.autoscout24.ch/de/d/chevrolet-cameo-carrier-v8-11219707
Jeep;Jeep;JEEP Jeep CJ-7 Renegade V8 B/C Automatic Veteran;33500.0;115000.0;120.0;Benzin;61.981;;Automat;https://www.autoscout24.ch/de/d/jeep-jeep-cj-7-renegade-v8-b-c-automatic-veteran-11172338
PACKARD;Clipper;PACKARD Clipper;26300.0;999999.0;209.0;Benzin;71.956;;Automat;https://www.autoscout24.ch/de/d/packard-clipper-11112282
VW;T2b;VW T2b Westfalia;55000.0;24454.0;70.0;Benzin;41.976;;Automat;https://www.autoscout24.ch/de/d/vw-t2b-westfalia-10843223
BENTLEY;Continental;BENTLEY Continental GTC 6.0;82900.0;25800.0;560.0;Benzin;112.006;17.1;Automat;https://www.autoscout24.ch/de/d/bentley-continental-gtc-60-10522430
Audi;S3;AUDI S3 quattro;19300.0;93000.0;236.0;Benzin;101.999;9.2;Manuell;https://www.autoscout24.ch/de/d/audi-s3-quattro-10425665
VW;Käfer;VW Käfer Ovali;43700.0;7200.0;25.0;Benzin;31.953;;Manuell;https://www.autoscout24.ch/de/d/vw-kafer-ovali-10382439
Ford;MUSTANG;FORD MUSTANG Cobra;20000.0;78644.0;152.0;Benzin;51.980;;Manuell;https://www.autoscout24.ch/de/d/ford-mustang-cobra-10381887
Land Rover;88 110;LAND ROVER 88 - 110 88 (kurz);27500.0;111500.0;62.0;Benzin;11.976;;Manuell;https://www.autoscout24.ch/de/d/land-rover-88-110-88-kurz-9724641
PLYMOUTH;P 15;PLYMOUTH P-15 Special Deluxe Business Coupé;43900.0;99999.0;131.0;Benzin;71.948;;Manuell;https://www.autoscout24.ch/de/d/plymouth-p-15-special-deluxe-business-coupe-9705462
Audi;TT;AUDI TT Coupé 1.8T urbo Quattro 8N;12800.0;208000.0;225.0;Benzin;12.002;;Manuell;https://www.autoscout24.ch/de/d/audi-tt-coupe-18t-urbo-quattro-8n-9544233
VW;Käfer 1300;VW Käfer 1300;48000.0;300.0;44.0;Benzin;41.968;;Manuell;https://www.autoscout24.ch/de/d/vw-kafer-1300-8468098
VW;Passat;VW Passat Variant 2.0 TSI Elegance 4Motion DSG;23500.0;97436.0;272.0;Benzin;42.020;9.1;Halbautomatik;https://www.autoscout24.ch/de/d/vw-passat-variant-20-tsi-elegance-4motion-dsg-12803618
Volvo;XC60;VOLVO XC60 T8 eAWD Momentum Geartronic;31900.0;85000.0;407.0;Benzin;22.018;2.1;Automat;https://www.autoscout24.ch/de/d/volvo-xc60-t8-eawd-momentum-geartronic-12800894
MASERATI;GranTurismo;MASERATI GranTurismo Automatica;29800.0;115000.0;405.0;Benzin;82.007;14.3;Automat;https://www.autoscout24.ch/de/d/maserati-granturismo-automatica-12800002
VW;Golf;VW Golf VII Sportsvan 1 1.4 TSI 125 sound DGS;9000.0;176000.0;;Benzin;122.017;;Automat;https://www.autoscout24.ch/de/d/vw-golf-vii-sportsvan-1-14-tsi-125-sound-dgs-12799704
Seat;Ibiza 1.0;SEAT Ibiza 1.0 EcoTSI FR;15000.0;34000.0;110.0;Benzin;102.021;5.6;Manuell;https://www.autoscout24.ch/de/d/seat-ibiza-10-ecotsi-fr-12791199
BMW;M3;BMW M3 Competition M xDrive;86000.0;31100.0;510.0;Benzin;122.023;10.1;Halbautomatik;https://www.autoscout24.ch/de/d/bmw-m3-competition-m-xdrive-12777110
Land Rover;Discovery;LAND ROVER Discovery Sport 2.0 TD4 HSE AT9;16700.0;125511.0;180.0;Diesel;82.017;5.3;Automat;https://www.autoscout24.ch/de/d/land-rover-discovery-sport-20-td4-hse-at9-12770959
BMW;Bmw;BMW Bmw X5 E70 xDrive 30d;9500.0;204000.0;235.0;Diesel;52.010;8.2;Automat;https://www.autoscout24.ch/de/d/bmw-bmw-x5-e70-xdrive-30d-12764686
Cupra;Formentor 2.0TSI;CUPRA Formentor 2.0TSI VZ 4Drive DSG;27590.0;95000.0;310.0;Benzin;32.021;;Halbautomatik;https://www.autoscout24.ch/de/d/cupra-formentor-20tsi-vz-4drive-dsg-12707674
Citroen;C6;CITROEN C6 Sedan 2.7 HDi V6 Exclusive Automatic;15000.0;145000.0;204.0;Diesel;12.009;8.7;Automat;https://www.autoscout24.ch/de/d/citroen-c6-sedan-27-hdi-v6-exclusive-automatic-12701503
BMW;320d;BMW 320d xDrive Touring Steptronic Fleet Edition;16900.0;190000.0;190.0;Diesel;82.020;5.9;Automat;https://www.autoscout24.ch/de/d/bmw-320d-xdrive-touring-steptronic-fleet-edition-12688230
BMW;120d;BMW 120d;7990.0;155000.0;190.0;Diesel;62.016;4.1;Manuell;https://www.autoscout24.ch/de/d/bmw-120d-12682438
Seat;Leon;SEAT Leon ST 2.0 TSI Cupra 280 DSG;17390.0;99000.0;280.0;Benzin;122.015;6.6;Halbautomatik;https://www.autoscout24.ch/de/d/seat-leon-st-20-tsi-cupra-280-dsg-12347167
Mercedes-Benz;C 400;MERCEDES-BENZ C 400 AMG Line 4Matic 7G-Tronic;22900.0;150000.0;333.0;Benzin;62.015;7.8;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-c-400-amg-line-4matic-7g-tronic-12332065
Mercedes-Benz;SLC 200;MERCEDES-BENZ SLC 200 9G-Tronic;20500.0;93000.0;184.0;Benzin;62.020;8.1;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-slc-200-9g-tronic-12308766
Porsche;997.2;PORSCHE 997.2 Turbo Facelift Sportec 620 PS;90997.0;58000.0;620.0;Benzin;122.009;11.4;Halbautomatik;https://www.autoscout24.ch/de/d/porsche-9972-turbo-facelift-sportec-620-ps-12274735
Porsche;911;PORSCHE 911 Carrera 4 GTS PDK;128900.0;35999.0;450.0;Benzin;62.017;8.5;Halbautomatik;https://www.autoscout24.ch/de/d/porsche-911-carrera-4-gts-pdk-11597493
BMW;X6;BMW X6 xDrive 40d Steptronic;26900.0;53000.0;306.0;Diesel;122.013;7.5;Automat;https://www.autoscout24.ch/de/d/bmw-x6-xdrive-40d-steptronic-11465133
Porsche;911;PORSCHE 911 Carrera 4 S;39900.0;179700.0;320.0;Benzin;42.003;11.4;Manuell;https://www.autoscout24.ch/de/d/porsche-911-carrera-4-s-11461601
Seat;Leon 2.0;SEAT Leon 2.0 TSI SWISS Cupra 290 DSG;24499.0;69000.0;290.0;Benzin;52.020;7.7;Halbautomatik;https://www.autoscout24.ch/de/d/seat-leon-20-tsi-swiss-cupra-290-dsg-11407419
MORGAN;THREEWHEELER;MORGAN THREEWHEELER Autone;67000.0;33000.0;82.0;Benzin;102.012;;Manuell;https://www.autoscout24.ch/de/d/morgan-threewheeler-autone-10157440
Peugeot;406;PEUGEOT 406 Coupé 2.0 16V;11000.0;91100.0;136.0;Benzin;92.004;8.6;Manuell;https://www.autoscout24.ch/de/d/peugeot-406-coupe-20-16v-9716665
Skoda;Fabia 1.0;SKODA Fabia 1.0 MPI Ambition;12900.0;79000.0;75.0;Benzin;12.019;6.2;Manuell;https://www.autoscout24.ch/de/d/skoda-fabia-10-mpi-ambition-9593272
VW;Tiguan 2.0;VW Tiguan 2.0 TDI SCR Highline4Motion DSG;19500.0;113000.0;150.0;Diesel;112.018;5.7;Halbautomatik;https://www.autoscout24.ch/de/d/vw-tiguan-20-tdi-scr-highline4motion-dsg-12849619
VW;Crafter 4x4;VW Crafter 4x4 ACC StHz LED DAB Diff.Sperre;71500.0;10.0;177.0;Diesel;Neues Fahrzeug;;Automat;https://www.autoscout24.ch/de/d/vw-crafter-4x4-acc-sthz-led-dab-diffsperre-12493116
Mercedes-Benz;V 300;MERCEDES-BENZ V 300 d lang Swiss Edition 4Matic 9G-Tronic;73800.0;35000.0;239.0;Diesel;12.023;7.1;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-v-300-d-lang-swiss-edition-4matic-9g-tronic-12310829
BMW;X3;BMW X3 xDrive M Competition Steptronic;74000.0;37000.0;510.0;Benzin;82.023;;Automat;https://www.autoscout24.ch/de/d/bmw-x3-xdrive-m-competition-steptronic-12199945
BMW;Z3;BMW Z3 Roadster 2.8;18500.0;93000.0;192.0;Benzin;32.000;;Manuell;https://www.autoscout24.ch/de/d/bmw-z3-roadster-28-11753135
Audi;Q4;AUDI Q4 e-tron 45 quattro;39890.0;49000.0;265.0;Elektro;112.022;;Automat;https://www.autoscout24.ch/de/d/audi-q4-e-tron-45-quattro-11790702
BMW;M440i;BMW M440i xDrive 48V Gran Coupé M Sport PRO Steptronic;70000.0;25000.0;374.0;Benzin;52.023;8.3;Automat;https://www.autoscout24.ch/de/d/bmw-m440i-xdrive-48v-gran-coupe-m-sport-pro-steptronic-11564314
Audi;Q2 35;AUDI Q2 35 TFSI S Line;39000.0;37750.0;150.0;Benzin;32.023;6.5;Automat;https://www.autoscout24.ch/de/d/audi-q2-35-tfsi-s-line-11259243
VW;ID.4;VW ID.4 GTX 77 kWh 4Motion;39000.0;11900.0;299.0;Elektro;32.022;;Automat;https://www.autoscout24.ch/de/d/vw-id4-gtx-77-kwh-4motion-10946663
PUCH;230;PUCH 230 GE;19900.0;43200.0;116.0;Benzin;31.996;;Automat;https://www.autoscout24.ch/de/d/puch-230-ge-12780450
Mercedes-Benz;C 63;MERCEDES-BENZ C 63 Coupé AMG Speedshift MCT;62900.0;22700.0;457.0;Benzin;82.011;;Halbautomatik;https://www.autoscout24.ch/de/d/mercedes-benz-c-63-coupe-amg-speedshift-mct-12753124
Subaru;FORESTER;SUBARU FORESTER;4500.0;229500.0;230.0;Benzin;22.006;10.7;Automat;https://www.autoscout24.ch/de/d/subaru-forester-12751618
Cupra;Formentor 2.0TSI;CUPRA Formentor 2.0TSI VZ 4Drive DSG;31000.0;45000.0;310.0;Benzin;22.021;;Halbautomatik;https://www.autoscout24.ch/de/d/cupra-formentor-20tsi-vz-4drive-dsg-12739427
Nissan;370;NISSAN 370 Z nismo;36000.0;60000.0;344.0;Benzin;62.014;10.6;Manuell;https://www.autoscout24.ch/de/d/nissan-370-z-nismo-12572649
Jeep;Grand Cherokee;JEEP Grand Cherokee 3.0 CRD Overland Automatic;17800.0;144000.0;250.0;Diesel;52.016;;Automat;https://www.autoscout24.ch/de/d/jeep-grand-cherokee-30-crd-overland-automatic-12546409
Land Rover;Range;LAND ROVER Range Rover 5.0 V8 SC Vogue Automatic;29900.0;130000.0;510.0;Benzin;42.015;12.8;Automat;https://www.autoscout24.ch/de/d/land-rover-range-rover-50-v8-sc-vogue-automatic-12545249
Jaguar;XKR;JAGUAR XKR S/C;23500.0;46800.0;363.0;Benzin;52.001;12.5;Automat;https://www.autoscout24.ch/de/d/jaguar-xkr-s-c-12523726
Jeep;Wrangler 2.8;JEEP Wrangler 2.8 CRD Sport Automatic softtop;21900.0;137000.0;200.0;Diesel;42.014;8.1;Automat;https://www.autoscout24.ch/de/d/jeep-wrangler-28-crd-sport-automatic-softtop-12069177
Volvo;T8;VOLVO T8 eAWD Plug-in Hybrid Ultra Dark (7 Sitzer);85900.0;200.0;455.0;Benzin;Neues Fahrzeug;1.3;Automat;https://www.autoscout24.ch/de/d/volvo-t8-eawd-plug-in-hybrid-ultra-dark-7-sitzer-12034489
Porsche;944;PORSCHE 944;15900.0;199000.0;161.0;Benzin;31.983;;Manuell;https://www.autoscout24.ch/de/d/porsche-944-11879266
VW;e-Golf;VW e-Golf;13000.0;132000.0;136.0;Elektro;32.018;;Automat;https://www.autoscout24.ch/de/d/vw-e-golf-11833536
Jeep;Gladiator 3.0;JEEP Gladiator 3.0 V6 80TH Anniversary;42700.0;89000.0;264.0;Diesel;72.021;9.7;Automat;https://www.autoscout24.ch/de/d/jeep-gladiator-30-v6-80th-anniversary-11412085
Opel;Zafira;OPEL Zafira Life 1.5 CDTI Business Edition M;27900.0;63800.0;120.0;Diesel;12.021;;Manuell;https://www.autoscout24.ch/de/d/opel-zafira-life-15-cdti-business-edition-m-11393876
FERRARI;296;FERRARI 296 GTB;349000.0;650.0;830.0;Benzin;Neues Fahrzeug;6.4;Halbautomatik;https://www.autoscout24.ch/de/d/ferrari-296-gtb-11393142
DODGE;RAM 1500;DODGE RAM 1500 HEMI V8 CrewCab Laramie 5.7Lt;34200.0;130000.0;400.0;Benzin;92.017;;Automat;https://www.autoscout24.ch/de/d/dodge-ram-1500-hemi-v8-crewcab-laramie-57lt-11279486
BMW;Z4;BMW Z4 sDrive28i Steptronic;24990.0;42500.0;245.0;Benzin;102.015;6.8;Automat;https://www.autoscout24.ch/de/d/bmw-z4-sdrive28i-steptronic-10382836
BMW;iX3;BMW iX3 Impressive;47500.0;87000.0;286.0;Elektro;122.022;;Stufenlos;https://www.autoscout24.ch/de/d/bmw-ix3-impressive-10287507
Volvo;XC60;VOLVO XC60 T8 eAWD Inscription Geartronic;42250.0;68000.0;392.0;Benzin;22.019;3.5;Automat;https://www.autoscout24.ch/de/d/volvo-xc60-t8-eawd-inscription-geartronic-10147704
Jaguar;XJ 5.0;JAGUAR XJ 5.0 V8 S/C Supersport Automatic;24900.0;75000.0;510.0;Benzin;82.010;12.1;Automat;https://www.autoscout24.ch/de/d/jaguar-xj-50-v8-s-c-supersport-automatic-8678351
Opel;Astra;OPEL Astra Sports Tourer 1.4i Turbo Ultimate;14900.0;93100.0;145.0;Benzin;12.020;6.7;Stufenlos;https://www.autoscout24.ch/de/d/opel-astra-sports-tourer-14i-turbo-ultimate-12673966
Mercedes-Benz;C 200;MERCEDES-BENZ C 200 4Matic AMG Line;40900.0;55000.0;204.0;Benzin;12.022;7.3;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-c-200-4matic-amg-line-12378913
Tesla;Model 3;TESLA Model 3 Long Range Dual Motor AWD;30200.0;33720.0;498.0;Elektro;12.021;;Automat;https://www.autoscout24.ch/de/d/tesla-model-3-long-range-dual-motor-awd-12157164
Mini;Mini;MINI Mini Cooper S Steptronic DKG (Trafalgar) 5 portes;20900.0;74000.0;192.0;Benzin;102.020;6.9;Automat;https://www.autoscout24.ch/de/d/mini-mini-cooper-s-steptronic-dkg-trafalgar-5-portes-11995283
Tesla;Model 3;TESLA Model 3 Long Range Dual Motor AWD;27000.0;103000.0;483.0;Elektro;32.019;;;https://www.autoscout24.ch/de/d/tesla-model-3-long-range-dual-motor-awd-10115740
Audi;A1;AUDI A1 Sportback 40 TFSI S Line S-tronic;26500.0;62000.0;207.0;Benzin;122.021;5.5;Halbautomatik;https://www.autoscout24.ch/de/d/audi-a1-sportback-40-tfsi-s-line-s-tronic-12798591
Porsche;911;PORSCHE 911 Carrera GTS PDK;168000.0;7000.0;541.0;Benzin;22.025;10.5;Halbautomatik;https://www.autoscout24.ch/de/d/porsche-911-carrera-gts-pdk-12794352
BMW;M135i;BMW M135i xDrive Steptronic;34000.0;98700.0;320.0;Benzin;112.020;;Automat;https://www.autoscout24.ch/de/d/bmw-m135i-xdrive-steptronic-12785578
Land Rover;Defender 90;LAND ROVER Defender 90 CSW 2.5 Td5;37800.0;268000.0;209.0;Diesel;91.999;;Manuell;https://www.autoscout24.ch/de/d/land-rover-defender-90-csw-25-td5-12613958
Mercedes-Benz;G 63;MERCEDES-BENZ G 63 AMG Speedshift Plus G-Tronic;149990.0;69000.0;585.0;Benzin;122.021;;Halbautomatik;https://www.autoscout24.ch/de/d/mercedes-benz-g-63-amg-speedshift-plus-g-tronic-12612006
Porsche;Macan;PORSCHE Macan Turbo 100kWh;120000.0;15000.0;584.0;Elektro;122.024;;Automat;https://www.autoscout24.ch/de/d/porsche-macan-turbo-100kwh-12592258
MG;MGB;MG MGB Roadster;18500.0;180500.0;95.0;Benzin;41.972;;;https://www.autoscout24.ch/de/d/mg-mgb-roadster-12409269
Audi;A7;AUDI A7 Sportback 3.0 BiTDI quattro tiptronic 385PS;19999.0;217200.0;320.0;Diesel;92.014;6.1;Automat;https://www.autoscout24.ch/de/d/audi-a7-sportback-30-bitdi-quattro-tiptronic-385ps-11386462
AMPHICAR;770;AMPHICAR 770;86000.0;9900.0;44.0;;121.966;;Manuell;https://www.autoscout24.ch/de/d/amphicar-770-10804046
Mercedes-Benz;250;MERCEDES-BENZ 250 SE Cabrio;94000.0;24500.0;150.0;Benzin;11.967;11.7;Manuell;https://www.autoscout24.ch/de/d/mercedes-benz-250-se-cabrio-10745150
VW;Tiguan 2.0TSI;VW Tiguan 2.0TSI R-Line 4Motion DSG;44990.0;42000.0;190.0;Benzin;92.022;9.4;Halbautomatik;https://www.autoscout24.ch/de/d/vw-tiguan-20tsi-r-line-4motion-dsg-10674986
Mercedes-Benz;V 250;MERCEDES-BENZ V 250 d lang Avantgarde 4Matic;56700.0;29000.0;190.0;Diesel;32.023;7.1;Automat;https://www.autoscout24.ch/de/d/mercedes-benz-v-250-d-lang-avantgarde-4matic-12759151
